Run	gain	Running avg
8488	32	0.124057
8489	4	0.124043
8490	2	0.124028
8491	16	0.124131
8492	2	0.124117
8493	2	0.124102
8494	4	0.124088
8495	64	0.124191
8496	2	0.124176
8497	4	0.124161
8498	4	0.124147
8499	2	0.124132
8500	2	0.124118
8501	8	0.124103
8502	2	0.124088
8503	2	0.124074
8504	4	0.124059
8505	2	0.124045
8506	2	0.124030
8507	2	0.124016
8508	4	0.124001
8509	4	0.123986
8510	2	0.123972
8511	2	0.123957
8512	4	0.123943
8513	2	0.123928
8514	4	0.123914
8515	8	0.123899
8516	2	0.123884
8517	2	0.123870
8518	4	0.123855
8519	2	0.123841
8520	16	0.123944
8521	2	0.123929
8522	4	0.123915
8523	4	0.123900
8524	2	0.123885
8525	8	0.123871
8526	4	0.123856
8527	4	0.123842
8528	8	0.123827
8529	2	0.123813
8530	2	0.123798
8531	2	0.123784
8532	4	0.123769
8533	2	0.123755
8534	4	0.123740
8535	2	0.123726
8536	4	0.123711
8537	4	0.123697
8538	2	0.123682
8539	2	0.123668
8540	4	0.123653
8541	2	0.123639
8542	2	0.123624
8543	2	0.123610
8544	4	0.123596
8545	2	0.123581
8546	64	0.123684
8547	2	0.123669
8548	2	0.123655
8549	4	0.123640
8550	8	0.123626
8551	2	0.123611
8552	8	0.123597
8553	2	0.123582
8554	8	0.123568
8555	2	0.123553
8556	2	0.123539
8557	2	0.123525
8558	4	0.123510
8559	16	0.123613
8560	4	0.123598
8561	8	0.123584
8562	4	0.123569
8563	2	0.123555
8564	2	0.123540
8565	2	0.123526
8566	2	0.123512
8567	8	0.123497
8568	4	0.123483
8569	4	0.123468
8570	2	0.123454
8571	2	0.123440
8572	16	0.123542
8573	4	0.123527
8574	4	0.123513
8575	4	0.123499
8576	2	0.123484
8577	32	0.123586
8578	2	0.123572
8579	2	0.123558
8580	2	0.123543
8581	4	0.123529
8582	2	0.123514
8583	2	0.123500
8584	2	0.123486
8585	8	0.123471
8586	4	0.123457
8587	4	0.123442
8588	2	0.123428
8589	2	0.123414
8590	2	0.123399
8591	8	0.123385
8592	2	0.123371
8593	4	0.123356
8594	2	0.123342
8595	32	0.123444
8596	2	0.123430
8597	2	0.123415
8598	8	0.123401
8599	2	0.123386
8600	8	0.123372
8601	4	0.123358
8602	4	0.123343
8603	2	0.123329
8604	2	0.123315
8605	2	0.123300
8606	2	0.123286
8607	4	0.123272
8608	2	0.123257
8609	2	0.123243
8610	2	0.123229
8611	2	0.123214
8612	8	0.123200
8613	16	0.123302
8614	4	0.123288
8615	2	0.123273
8616	128	0.123375
8617	2	0.123361
8618	2	0.123346
8619	16	0.123448
8620	4	0.123434
8621	4	0.123420
8622	2	0.123405
8623	8	0.123391
8624	16	0.123493
8625	4	0.123478
8626	4	0.123464
8627	4	0.123450
8628	2	0.123435
8629	4	0.123421
8630	4	0.123407
8631	8	0.123392
8632	2	0.123378
8633	2	0.123364
8634	4	0.123350
8635	64	0.123451
8636	2	0.123437
8637	4	0.123422
8638	2	0.123408
8639	2	0.123394
8640	2	0.123380
8641	4	0.123365
8642	128	0.123467
8643	4	0.123453
8644	2	0.123438
8645	8	0.123424
8646	4	0.123410
8647	256	0.123511
8648	2	0.123497
8649	2	0.123482
8650	8	0.123468
8651	4	0.123454
8652	128	0.123555
8653	2	0.123541
8654	8	0.123527
8655	2	0.123512
8656	4	0.123498
8657	8	0.123484
8658	2	0.123470
8659	8	0.123455
8660	2	0.123441
8661	2	0.123427
8662	4	0.123413
8663	32	0.123514
8664	32	0.123615
8665	2	0.123601
8666	2	0.123586
8667	4	0.123572
8668	2	0.123558
8669	4	0.123544
8670	2	0.123529
8671	2	0.123515
8672	2	0.123501
8673	4	0.123487
8674	2	0.123472
8675	16	0.123573
8676	2	0.123559
8677	16	0.123660
8678	2	0.123646
8679	2	0.123632
8680	2	0.123618
8681	2	0.123603
8682	2	0.123589
8683	2	0.123575
8684	2	0.123561
8685	2	0.123546
8686	64	0.123647
8687	2048	0.123748
8688	2	0.123734
8689	2	0.123720
8690	32	0.123820
8691	16	0.123921
8692	2	0.123907
8693	4	0.123893
8694	2	0.123879
8695	16	0.123979
8696	2	0.123965
8697	2	0.123951
8698	64	0.124052
8699	8	0.124037
8700	2	0.124023
8701	8	0.124009
8702	128	0.124109
8703	32	0.124210
8704	8	0.124196
8705	2	0.124182
8706	4	0.124167
8707	4	0.124153
8708	8	0.124139
8709	4	0.124124
8710	4	0.124110
8711	8	0.124096
8712	2	0.124082
8713	4	0.124067
8714	2	0.124053
8715	8	0.124039
8716	2	0.124025
8717	4	0.124011
8718	2	0.123996
8719	4	0.123982
8720	16	0.124083
8721	4	0.124068
8722	4	0.124054
8723	4	0.124040
8724	2	0.124026
8725	4	0.124011
8726	8	0.123997
8727	2	0.123983
8728	2	0.123969
8729	64	0.124069
8730	2	0.124055
8731	128	0.124155
8732	4	0.124141
8733	4	0.124127
8734	128	0.124227
8735	4	0.124213
8736	2	0.124199
8737	4	0.124185
8738	2	0.124170
8739	32	0.124271
8740	4	0.124256
8741	2	0.124242
8742	2	0.124228
8743	4	0.124214
8744	4	0.124199
8745	4	0.124185
8746	4	0.124171
8747	2	0.124157
8748	16	0.124257
8749	8	0.124243
8750	128	0.124343
8751	2	0.124329
8752	16	0.124429
8753	2	0.124414
8754	4	0.124400
8755	2	0.124386
8756	32	0.124486
8757	2	0.124472
8758	2	0.124458
8759	8	0.124443
8760	2	0.124429
8761	2	0.124415
8762	4	0.124401
8763	2	0.124387
8764	16	0.124487
8765	2	0.124472
8766	2	0.124458
8767	4	0.124444
8768	2	0.124430
8769	16	0.124530
8770	2	0.124515
8771	2	0.124501
8772	2	0.124487
8773	4	0.124473
8774	8	0.124459
8775	2	0.124444
8776	4	0.124430
8777	4	0.124416
8778	4	0.124402
8779	2	0.124388
8780	8	0.124374
8781	2	0.124359
8782	2	0.124345
8783	16	0.124445
8784	2	0.124431
8785	32	0.124530
8786	16	0.124630
8787	2	0.124616
8788	8	0.124602
8789	2	0.124588
8790	2	0.124573
8791	2	0.124559
8792	2	0.124545
8793	4	0.124531
8794	4	0.124517
8795	64	0.124616
8796	2	0.124602
8797	2	0.124588
8798	2	0.124574
8799	2	0.124560
8800	2	0.124545
8801	2	0.124531
8802	2	0.124517
8803	4	0.124503
8804	2	0.124489
8805	2	0.124475
8806	2	0.124461
8807	2	0.124446
8808	2	0.124432
8809	4	0.124418
8810	4	0.124404
8811	2	0.124390
8812	2	0.124376
8813	8	0.124362
8814	8	0.124348
8815	4	0.124334
8816	4	0.124319
8817	2	0.124305
8818	2	0.124291
8819	4	0.124277
8820	2	0.124263
8821	32	0.124362
8822	2	0.124348
8823	4	0.124334
8824	16	0.124433
8825	2	0.124419
8826	64	0.124518
8827	4	0.124504
8828	8	0.124490
8829	4	0.124476
8830	2	0.124462
8831	8	0.124448
8832	2	0.124434
8833	2	0.124420
8834	2	0.124406
8835	2	0.124392
8836	256	0.124491
8837	16	0.124590
8838	32	0.124689
8839	2	0.124675
8840	64	0.124774
8841	4	0.124760
8842	2	0.124746
8843	2	0.124731
8844	4	0.124717
8845	2	0.124703
8846	2	0.124689
8847	4	0.124675
8848	2	0.124661
8849	2	0.124647
8850	2	0.124633
8851	4	0.124619
8852	2	0.124605
8853	16	0.124703
8854	4	0.124689
8855	128	0.124788
8856	4	0.124774
8857	4	0.124760
8858	2	0.124746
8859	4	0.124732
8860	2	0.124718
8861	2	0.124704
8862	32	0.124803
8863	8	0.124788
8864	32	0.124887
8865	2	0.124873
8866	4	0.124859
8867	4	0.124845
8868	8	0.124831
8869	4	0.124817
8870	2	0.124803
8871	2	0.124789
8872	2	0.124775
8873	2	0.124761
8874	2	0.124746
8875	2	0.124732
8876	2	0.124718
8877	2	0.124704
8878	2	0.124690
8879	16	0.124789
8880	2	0.124775
8881	16	0.124873
8882	8	0.124859
8883	4	0.124845
8884	2	0.124831
8885	2	0.124817
8886	2	0.124803
8887	64	0.124902
8888	2	0.124887
8889	2	0.124873
8890	2	0.124859
8891	4	0.124845
8892	8	0.124831
8893	4	0.124817
8894	16	0.124916
8895	8	0.124902
8896	4	0.124888
8897	4	0.124874
8898	32	0.124972
8899	8	0.124958
8900	2	0.124944
8901	4	0.124930
8902	2	0.124916
8903	16	0.125014
8904	2	0.125000
8905	16	0.125098
8906	4	0.125084
8907	2	0.125070
8908	4	0.125056
8909	2	0.125042
8910	8	0.125028
8911	2	0.125014
8912	2	0.125000
8913	2	0.124986
8914	256	0.125084
8915	2	0.125070
8916	2	0.125056
8917	2	0.125042
8918	2	0.125028
8919	8	0.125014
8920	2	0.125000
8921	2	0.124986
8922	2	0.124972
8923	8	0.124958
8924	8	0.124944
8925	4	0.124930
8926	2	0.124916
8927	2	0.124902
8928	2	0.124888
8929	2	0.124874
8930	2	0.124860
8931	8	0.124846
8932	2	0.124832
8933	2	0.124818
8934	8	0.124804
8935	2	0.124790
8936	4	0.124776
8937	4	0.124762
8938	2	0.124748
8939	2	0.124734
8940	2	0.124720
8941	8	0.124706
8942	64	0.124804
8943	2	0.124790
8944	4	0.124776
8945	4	0.124762
8946	2	0.124748
8947	128	0.124846
8948	2	0.124832
8949	2	0.124818
8950	4	0.124804
8951	2	0.124791
8952	8	0.124777
8953	4	0.124763
8954	4	0.124749
8955	2	0.124735
8956	2	0.124721
8957	2	0.124707
8958	2	0.124693
8959	8	0.124679
8960	8	0.124665
8961	2	0.124651
8962	8	0.124637
8963	2	0.124623
8964	2	0.124610
8965	2	0.124596
8966	2	0.124582
8967	4	0.124568
8968	2	0.124554
8969	8	0.124540
8970	2	0.124526
8971	2	0.124512
8972	4	0.124498
8973	4	0.124485
8974	2	0.124471
8975	2	0.124457
8976	4	0.124443
8977	4096	0.124540
8978	2	0.124527
8979	16	0.124624
8980	16	0.124722
8981	4	0.124708
8982	2	0.124694
8983	2	0.124680
8984	2	0.124666
8985	4	0.124652
8986	4	0.124638
8987	2	0.124624
8988	2	0.124611
8989	2	0.124597
8990	2	0.124583
8991	2	0.124569
8992	4	0.124555
8993	16	0.124653
8994	4	0.124639
8995	2	0.124625
8996	4	0.124611
8997	8	0.124597
8998	8	0.124583
8999	2	0.124569
9000	2	0.124556
9001	8	0.124542
9002	2	0.124528
9003	2	0.124514
9004	2	0.124500
9005	8	0.124486
9006	2	0.124473
9007	2	0.124459
9008	2	0.124445
9009	8	0.124431
9010	2	0.124417
9011	16	0.124514
9012	2	0.124501
9013	2	0.124487
9014	16	0.124584
9015	2	0.124570
9016	2	0.124556
9017	4	0.124543
9018	16	0.124640
9019	2	0.124626
9020	2	0.124612
9021	4	0.124598
9022	4	0.124584
9023	2	0.124571
9024	2	0.124557
9025	32	0.124654
9026	4	0.124640
9027	8	0.124626
9028	32	0.124723
9029	4	0.124709
9030	4	0.124695
9031	2	0.124682
9032	4	0.124668
9033	2	0.124654
9034	2	0.124640
9035	8	0.124626
9036	4	0.124613
9037	2	0.124599
9038	4	0.124585
9039	2	0.124571
9040	16	0.124668
9041	2	0.124654
9042	4	0.124641
9043	4	0.124627
9044	2	0.124613
9045	2	0.124599
9046	4	0.124585
9047	2	0.124572
9048	2	0.124558
9049	16	0.124655
9050	2	0.124641
9051	2	0.124627
9052	2	0.124613
9053	2	0.124600
9054	2	0.124586
9055	2	0.124572
9056	4	0.124558
9057	8	0.124545
9058	4	0.124531
9059	2	0.124517
9060	2	0.124503
9061	2	0.124490
9062	2	0.124476
9063	2	0.124462
9064	2	0.124448
9065	16	0.124545
9066	2	0.124531
9067	2	0.124517
9068	4	0.124504
9069	2	0.124490
9070	2	0.124476
9071	4	0.124463
9072	128	0.124559
9073	64	0.124656
9074	2	0.124642
9075	2	0.124628
9076	2	0.124614
9077	2	0.124601
9078	8	0.124587
9079	2	0.124573
9080	4	0.124559
9081	4	0.124546
9082	2	0.124532
9083	4	0.124518
9084	8	0.124505
9085	8	0.124491
9086	2	0.124477
9087	2	0.124464
9088	8	0.124450
9089	32	0.124546
9090	16	0.124642
9091	2	0.124629
9092	32	0.124725
9093	2	0.124711
9094	4	0.124698
9095	8	0.124684
9096	2	0.124670
9097	2	0.124656
9098	2	0.124643
9099	2	0.124629
9100	4	0.124615
9101	16	0.124712
9102	2	0.124698
9103	4	0.124684
9104	2	0.124670
9105	2	0.124657
9106	4	0.124643
9107	2	0.124629
9108	2	0.124616
9109	2	0.124602
9110	32	0.124698
9111	2	0.124684
9112	8	0.124671
9113	2	0.124657
9114	2	0.124643
9115	2	0.124630
9116	2	0.124616
9117	4	0.124602
9118	2	0.124589
9119	2	0.124575
9120	8	0.124561
9121	2	0.124548
9122	2	0.124534
9123	16	0.124630
9124	2	0.124616
9125	4	0.124603
9126	2	0.124589
9127	4	0.124575
9128	2	0.124562
9129	16	0.124658
9130	2	0.124644
9131	8	0.124630
9132	4	0.124617
9133	4	0.124603
9134	4	0.124589
9135	2	0.124576
9136	8	0.124562
9137	2	0.124549
9138	2	0.124535
9139	2	0.124521
9140	64	0.124617
9141	2	0.124603
9142	4	0.124590
9143	2	0.124576
9144	2	0.124563
9145	32	0.124658
9146	16	0.124754
9147	2	0.124740
9148	8	0.124727
9149	8	0.124713
9150	2	0.124699
9151	8	0.124686
9152	2	0.124672
9153	32	0.124768
9154	2	0.124754
9155	2	0.124741
9156	2	0.124727
9157	4	0.124713
9158	8	0.124700
9159	2	0.124686
9160	4	0.124672
9161	8	0.124659
9162	2	0.124645
9163	16	0.124741
9164	2	0.124727
9165	4	0.124714
9166	2	0.124700
9167	2	0.124686
9168	8	0.124673
9169	2	0.124659
9170	2	0.124646
9171	8	0.124632
9172	2	0.124618
9173	2	0.124605
9174	4	0.124591
9175	2	0.124578
9176	2	0.124564
9177	4	0.124551
9178	4	0.124537
9179	4	0.124523
9180	2	0.124510
9181	2	0.124496
9182	2	0.124483
9183	2	0.124469
9184	4	0.124456
9185	4	0.124442
9186	4	0.124428
9187	2	0.124415
9188	2	0.124401
9189	2	0.124388
9190	2	0.124374
9191	2	0.124361
9192	8	0.124347
9193	8	0.124334
9194	2	0.124320
9195	4	0.124307
9196	2	0.124293
9197	2	0.124280
9198	4	0.124266
9199	2	0.124253
9200	2	0.124239
9201	2	0.124226
9202	32	0.124321
9203	4	0.124307
9204	16	0.124402
9205	4	0.124389
9206	4	0.124375
9207	2	0.124362
9208	2	0.124348
9209	4	0.124335
9210	2	0.124321
9211	2	0.124308
9212	4	0.124294
9213	2	0.124281
9214	64	0.124376
9215	4	0.124362
9216	8	0.124349
9217	4	0.124335
9218	2	0.124322
9219	2	0.124308
9220	2	0.124295
9221	4	0.124282
9222	4	0.124268
9223	8	0.124255
9224	8	0.124241
9225	2	0.124228
9226	2	0.124214
9227	2	0.124201
9228	4	0.124187
9229	2	0.124174
9230	2	0.124160
9231	4	0.124147
9232	32	0.124242
9233	4	0.124228
9234	4	0.124215
9235	2	0.124201
9236	2	0.124188
9237	2	0.124175
9238	2	0.124161
9239	8	0.124148
9240	4	0.124134
9241	16	0.124229
9242	2	0.124216
9243	2	0.124202
9244	2	0.124189
9245	4	0.124175
9246	2	0.124162
9247	4	0.124148
9248	2	0.124135
9249	32	0.124230
9250	2	0.124216
9251	2	0.124203
9252	2	0.124189
9253	8	0.124176
9254	4	0.124163
9255	4	0.124149
9256	2	0.124136
9257	8	0.124122
9258	8	0.124109
9259	4	0.124095
9260	2	0.124082
9261	2	0.124069
9262	64	0.124163
9263	2	0.124150
9264	2	0.124136
9265	64	0.124231
9266	4	0.124218
9267	2	0.124204
9268	4	0.124191
9269	2	0.124177
9270	4	0.124164
9271	2	0.124151
9272	4	0.124137
9273	4	0.124124
9274	256	0.124218
9275	2	0.124205
9276	4	0.124191
9277	2	0.124178
9278	2	0.124165
9279	2	0.124151
9280	4	0.124138
9281	2	0.124125
9282	2	0.124111
9283	2	0.124098
9284	4	0.124084
9285	2	0.124071
9286	4	0.124058
9287	2	0.124044
9288	4	0.124031
9289	32	0.124125
9290	4	0.124112
9291	2	0.124099
9292	2	0.124085
9293	4	0.124072
9294	2	0.124059
9295	4	0.124045
9296	4	0.124032
9297	2	0.124019
9298	2	0.124005
9299	2	0.123992
9300	8	0.123978
9301	4	0.123965
9302	2	0.123952
9303	2	0.123939
9304	2	0.123925
9305	8	0.123912
9306	4	0.123899
9307	2	0.123885
9308	16	0.123979
9309	64	0.124073
9310	8	0.124060
9311	8	0.124047
9312	16	0.124141
9313	4	0.124128
9314	4	0.124114
9315	2	0.124101
9316	4	0.124088
9317	2	0.124074
9318	2	0.124061
9319	8	0.124048
9320	8	0.124034
9321	32	0.124128
9322	8	0.124115
9323	64	0.124209
9324	16	0.124303
9325	2	0.124290
9326	2	0.124276
9327	2	0.124263
9328	2	0.124250
9329	2	0.124236
9330	32	0.124330
9331	2	0.124317
9332	2	0.124303
9333	2	0.124290
9334	4	0.124277
9335	2	0.124264
9336	2	0.124250
9337	2	0.124237
9338	2	0.124224
9339	2	0.124210
9340	4	0.124197
9341	32	0.124291
9342	2	0.124277
9343	16	0.124371
9344	4	0.124358
9345	2	0.124345
9346	2	0.124331
9347	8	0.124318
9348	4	0.124305
9349	2	0.124291
9350	2	0.124278
9351	4	0.124265
9352	4	0.124251
9353	2	0.124238
9354	32	0.124332
9355	2	0.124319
9356	64	0.124412
9357	4	0.124399
9358	2	0.124386
9359	4	0.124372
9360	512	0.124466
9361	4	0.124453
9362	8	0.124439
9363	16	0.124533
9364	2	0.124519
9365	64	0.124613
9366	2	0.124600
9367	2	0.124586
9368	4	0.124573
9369	2	0.124560
9370	4	0.124546
9371	8	0.124533
9372	4	0.124520
9373	8	0.124507
9374	2	0.124493
9375	4	0.124480
9376	2	0.124467
9377	4	0.124453
9378	32	0.124547
9379	2	0.124534
9380	16	0.124627
9381	2	0.124614
9382	2	0.124600
9383	2	0.124587
9384	32	0.124680
9385	2	0.124667
9386	4	0.124654
9387	4	0.124640
9388	64	0.124734
9389	2	0.124720
9390	4	0.124707
9391	2	0.124694
9392	2	0.124681
9393	16	0.124774
9394	2	0.124760
9395	4	0.124747
9396	2	0.124734
9397	2	0.124721
9398	4	0.124707
9399	4	0.124694
9400	8	0.124681
9401	16	0.124774
9402	4	0.124761
9403	32	0.124854
9404	2	0.124840
9405	2	0.124827
9406	2	0.124814
9407	4	0.124801
9408	2	0.124787
9409	16	0.124880
9410	2	0.124867
9411	2	0.124854
9412	128	0.124947
9413	2	0.124934
9414	4	0.124920
9415	2	0.124907
9416	4	0.124894
9417	2	0.124881
9418	8	0.124867
9419	4	0.124854
9420	2	0.124841
9421	4	0.124828
9422	16	0.124920
9423	8	0.124907
9424	2	0.124894
9425	2	0.124881
9426	8	0.124867
9427	2	0.124854
9428	4	0.124841
9429	4	0.124828
9430	2	0.124814
9431	2	0.124801
9432	4	0.124788
9433	4	0.124775
9434	4	0.124762
9435	4	0.124748
9436	8	0.124735
9437	2	0.124722
9438	2	0.124709
9439	8	0.124695
9440	2	0.124682
9441	2	0.124669
9442	8	0.124656
9443	2	0.124643
9444	2	0.124629
9445	16	0.124722
9446	2	0.124709
9447	2	0.124696
9448	2	0.124682
9449	2	0.124669
9450	2	0.124656
9451	2	0.124643
9452	2	0.124630
9453	2	0.124617
9454	2	0.124603
9455	2	0.124590
9456	4	0.124577
9457	4	0.124564
9458	2	0.124551
9459	4	0.124537
9460	4	0.124524
9461	2	0.124511
9462	2	0.124498
9463	2	0.124485
9464	2	0.124472
9465	2	0.124459
9466	2	0.124445
9467	2	0.124432
9468	4	0.124419
9469	4	0.124406
9470	2	0.124393
9471	8	0.124380
9472	2	0.124367
9473	8	0.124353
9474	16	0.124446
9475	2	0.124433
9476	2	0.124420
9477	2	0.124406
9478	8	0.124393
9479	4	0.124380
9480	2	0.124367
9481	4	0.124354
9482	4	0.124341
9483	2	0.124328
9484	2	0.124315
9485	4	0.124302
9486	4	0.124288
9487	8	0.124275
9488	16	0.124368
9489	2	0.124355
9490	4	0.124341
9491	8	0.124328
9492	2	0.124315
9493	4	0.124302
9494	8	0.124289
9495	2	0.124276
9496	64	0.124368
9497	4	0.124355
9498	4	0.124342
9499	2	0.124329
9500	2	0.124316
9501	8	0.124303
9502	2	0.124290
9503	2	0.124277
9504	2	0.124263
9505	2	0.124250
9506	2	0.124237
9507	8	0.124224
9508	4	0.124211
9509	4	0.124198
9510	2	0.124185
9511	2	0.124172
9512	2	0.124159
9513	2	0.124146
9514	2	0.124133
9515	32	0.124225
9516	2	0.124212
9517	2	0.124199
9518	2	0.124186
9519	16	0.124278
9520	2	0.124265
9521	2	0.124252
9522	2	0.124239
9523	2	0.124226
9524	2	0.124213
9525	16	0.124304
9526	2	0.124291
9527	2	0.124278
9528	2	0.124265
9529	2	0.124252
9530	8	0.124239
9531	2	0.124226
9532	4	0.124213
9533	8	0.124200
9534	2	0.124187
9535	8	0.124174
9536	4	0.124161
9537	2	0.124148
9538	2	0.124135
9539	2	0.124122
9540	4	0.124109
9541	4	0.124096
9542	2	0.124083
9543	8	0.124070
9544	2	0.124057
9545	2	0.124044
9546	2	0.124031
9547	2	0.124018
9548	2	0.124005
9549	8	0.123992
9550	2	0.123979
9551	2	0.123966
9552	8	0.123953
9553	2	0.123940
9554	2	0.123927
9555	2	0.123914
9556	8	0.123901
9557	4	0.123888
9558	4	0.123875
9559	2	0.123862
9560	2	0.123849
9561	2	0.123836
9562	4	0.123823
9563	2	0.123811
9564	4	0.123798
9565	4	0.123785
9566	2	0.123772
9567	8	0.123759
9568	2	0.123746
9569	2	0.123733
9570	4	0.123720
9571	8	0.123707
9572	2	0.123694
9573	8	0.123681
9574	2	0.123668
9575	4	0.123655
9576	2	0.123642
9577	4	0.123630
9578	2	0.123617
9579	32	0.123708
9580	2	0.123695
9581	4	0.123682
9582	8	0.123669
9583	16	0.123761
9584	4	0.123748
9585	32	0.123839
9586	2	0.123826
9587	16	0.123918
9588	32	0.124009
9589	4	0.123996
9590	2	0.123983
9591	2	0.123970
9592	2	0.123957
9593	2	0.123945
9594	2	0.123932
9595	4	0.123919
9596	4	0.123906
9597	2	0.123893
9598	2	0.123880
9599	4	0.123867
9600	4	0.123854
9601	4	0.123841
9602	4	0.123828
9603	2	0.123815
9604	4	0.123803
9605	2	0.123790
9606	2	0.123777
9607	2	0.123764
9608	512	0.123855
9609	4	0.123842
9610	2	0.123829
9611	4	0.123816
9612	2	0.123804
9613	2	0.123791
9614	32	0.123882
9615	8	0.123869
9616	32	0.123960
9617	2	0.123947
9618	8	0.123934
9619	2	0.123921
9620	8	0.123909
9621	2	0.123896
9622	2	0.123883
9623	2	0.123870
9624	4	0.123857
9625	4	0.123844
9626	2	0.123831
9627	4	0.123818
9628	2	0.123806
9629	2	0.123793
9630	4	0.123780
9631	8	0.123767
9632	2	0.123754
